id,osmId,osm_type,name,cuisine,phone,website,addr_city,addr_street,addr_housenumber,addr_postcode,latitude,longitude
2403,11622096247,node,Tyrol,regional,+39 0471 774100,https://www.valgardena.it/en/addresses/detail/base/company/wolkenstein-groeden/restaurant-tyrol/D5AE019DE93711D3A09D006097A8F6AC/?RequestKey=170790541765cc9189ab85c,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Puez,12,39048,46.5569227,11.7599095
2404,11630086136,node,Restaurant - Pizzeria Four,pizza;italian,+39 348 8950516,https://www.valgardena.it/en/addresses/detail/base/company/ortisei-val-gardena/four/2B3E44633FE6D70B540FD9F4876FA177/,Urtijëi - St.Ulrich - Ortisei,Plaza San Durich,4,39046,46.575171,11.6711898
2405,11638533064,node,Ristorante Dolomiti,,,,Trento,Lungadige Giacomo Leopardi,101,31822,46.0710228,11.1170025
2406,11656319597,node,wild o’williams,,+390471727899,https://www.wildowilliams.it/,,,,,46.5153446,11.6847648
2407,11660303312,node,Home stube,,,,,Via Adamello,16,,46.2273078,10.8258789
2408,11708171153,node,Ander,,,,,,,,46.8012115,11.9382846
2409,11801651569,node,Maurizkeller Restaurant/Pizzeria,pizza;regional,+39 0471 797301,https://www.valgardena.it/en/addresses/detail/base/company/ortisei-val-gardena/maurizkeller/171B100C91FA41D4825A9FCAF1644FAE/,Urtijëi - St.Ulrich - Ortisei,Streda Rezia,32,39046,46.5742013,11.6716119
2410,11806492267,node,Col dl'Ancona,regional,+393495319092,,San Martin de Tor - St. Martin in Thurn - San Martino in Badia,Strada Ju,42,39030,46.6975126,11.9122372
2411,11813625426,node,Kaseralm,italian;austrian,+393495926512,,,,,,46.7086015,12.060095
2412,11821945029,node,Sawadee,thai,,,Arco,Via Luigi Maffei,11,38062,45.9242188,10.8974795
2413,11837595751,node,L'Angolo della Pizza,pizza,+393396308314,https://www.facebook.com/p/Bar-Pizzeria-LAngolo-della-Pizza-100064159802862/,Roncone,Via Nazionale,12,38087,45.9793221,10.6668274
2414,11881082969,node,Albergo Ristorante alla Costa,italian,,,,,,,45.8964593,10.7164933
2415,11889481890,node,Pizzeria Bad Kochenmoos,,,,,,,,46.644297,10.9593178
2416,11893423872,node,Green Bistro,italian;italian_pizza,,,,,,,46.4761056,11.3239166
2417,11926025731,node,Bar Ristorante Pizzeria Passione,italian,,,,,,,46.4002239,11.0692286
2418,11936642391,node,Ristorante Pizzeria La Prateria,pizza;italian;indian,+39 0464 548120,https://www.lapraterianago.com/,Nago,Strada Rivana,37,38069,45.8785552,10.89617
2419,11951417706,node,Forest Camp,,,,Ronzo-Chienis,Via Alessandro Manzoni,,38060,45.8884073,10.9572089
2420,11951539289,node,Go Pizza,pizza;italian,,,,Via dei Disciplini,29,,45.8859701,10.8409686
2421,11952338555,node,Piz Seteur,,,,,,,,46.5262191,11.7631267
2422,11955466597,node,Ploner Alm,,+393487362200,,,,,,46.8920718,11.8113953
2423,11957941916,node,Hofschank Weger,,+393334473112,,Andrian - Andriano,Weingartenweg - Via Vigneti,23,39010,46.5181733,11.2392081
2424,11968864169,node,Gstatsch Schwaige,,+393452714431,,Kastelruth - Castelrotto,,,39040,46.5180846,11.6095011
2425,11977444468,node,Ristorante Antica Gardumo,,+39 0464 802855,http://www.anticagardumo.it/,Ronzo-Chienis,Via ai Piani,1,38060,45.8881539,10.9479296
2426,11980003948,node,Innere Flaggeralm - Malga Vallaga di dentro,regional,,,,,,,46.7615113,11.5239114
2427,11989730056,node,La Baita,,+39 0464 802999,ttps://baitabordala.com,Ronzo-Chienis,Via Case Sparse,63,38060,45.8982225,10.9746652
2428,12004394446,node,Schlernhex,,,,,Tioslerweg,12,39040,46.5659125,11.5720662
2429,12012241247,node,Mega Pizza,pizza,,,,,,,46.6696285,11.1701641
2430,12020620574,node,Restaurant am Schloss Rametz,,,https://www.rametz.com/de/restaurant/,,,,,46.6682946,11.1854431
2431,12022527339,node,Orso Grigio,,,,,,,,46.0655651,11.1224418
2432,12022735769,node,Zur alten schmiede,italian_pizza;local,,,,,,,46.5673981,11.5613096
2433,12025309411,node,Gasthof Bauer am Stein,,,,,,,,46.5917502,11.1394149
2434,12025724906,node,Kayi Sushi - Arco,sushi,+39 0464 875638,https://kayi.it/arco/,Arco,Via Santa Caterina,100,,45.9079134,10.8674936
2435,12031943910,node,Generali,,,,,,,,46.7944759,11.9333294
2436,12034079212,node,LATMOR ALM,regional,+39 3397101259,,Welschnofen,Karerseestraße,128,39056,46.3969516,11.594235
2437,12041562850,node,Caprizza,pizza,,https://www.caprizza.it/,Trento,Via Roma,50,31822,46.0694633,11.1201206
2438,12045553106,node,Kuchlalm,regional,,,St. Leonhard in Passeier,Schlattach,28,,46.8404655,11.2212141
2439,12047508569,node,BIS TRO by Backificio,italian_pizza,+39 333 141 2490,https://bistrobybackificio.com/,,Passerpromenade - Passeggiata Lungo Passirio,60d,39012,46.6700209,11.1586028
2440,12047950434,node,Alchimia del Gusto,pizza;italian,+39 351 409 1945,,,Via alla Veduta,10,31821,46.0758489,11.1445327
2441,12049958354,node,Kusk La Locanda,,,,,,,,46.3748962,11.6583763
2442,12056738271,node,Pizzeria Goldenes Rössl,pizza,+39 0472 835152,https://badhaus.it/,Brixen - Bressanone,Brennerstraße - Via Brennero,3a,39042,46.7195841,11.6558774
2443,12057106824,node,Heualm,,,,,,,,46.5354151,11.6426522
2444,12061001018,node,La Movida,,,,Mori,Via del Garda,85,38065,45.853213,10.9678279
2445,12062816168,node,Kebab Pizza Fortezza,kebab;pizza,+393208307446,,Franzensfeste - Fortezza,Brennerstraße - Via Brennero,5,39045,46.7871225,11.6120578
2446,12065984040,node,Taverna al gufo,,,,,,,,45.9145021,11.1756928
2447,12066038201,node,La Tana,,,,,,,,46.229501,10.8269992
2448,12068758610,node,La Doga,italian;pizza,+39 0439 763959,https://www.ladogagourmet.it/,Fiera di Primiero,Via Giuseppe Garibaldi,27,,46.177253,11.8302348
2449,12070335205,node,Cappelletti,pizza,+39 0464 765386,,Folgaria,Via del Parco,55,38064,45.91977,11.1613071
2450,12076555560,node,Frischhh,,,,,,,,46.2320389,10.8276879
2451,12077527469,node,RivaMia,italian,,,,Viale Dante Alighieri,49,38066,45.8865014,10.8407439
2452,12084031000,node,Malga Zochi,regional,,,,,,,45.9639724,11.3138141
2453,12084033843,node,Malga Melegna Zonta,,,,,,,,45.8663017,11.2286406
2454,12112765937,node,Malga San Giovanni al Monte,,,https://www.ristorantemalgasangiovanni.it,Arco,Località S. Giovanni,1,38062,45.9725228,10.8894541
2455,12119920740,node,Obermoserhof,,+39 0472 855 215,https://www.obermoserhof.it/,,,,,46.6809256,11.5996666
2456,12138461742,node,Gadthof Post Albergo,,,,,,,,46.6435331,11.3569212
2457,12141677535,node,Malga Cime,,+393477464009,,,,,,45.7036873,10.9602783
2458,12144419712,node,Pizza Viva,pizza,+390472694343,https://www.pizza-viva.it/,Sterzing - Vipiteno,Michael-Gaismair-Siedlung - Rione Michael Gaismair,2,39049,46.8911624,11.4292389
2459,12144489173,node,Bar Trattoria Cescatti,,,,Tierno,Via Sant'Agnese,,38065,45.8454306,10.977686
2460,12144657831,node,Caffé Happy Bistro,pizza,+39 059 91330,,,F. Petrarca-Straße - Via F. Petrarca,7,,46.6661899,11.1596189
2461,12146108937,node,Unterkronsbichl,,,https://www.unterkronsbichl.it/,,,,,46.6933369,11.1322712
2462,12146327657,node,Salotto Amor,italian,,,,,,,46.3117006,11.6024665
2463,12146356989,node,Pizzeria l'incontro,pizza,,,,,,,46.3142056,11.6012705
2464,12147808283,node,Herta's Hofladen -  Hofschenke Zefferhof,,+39 329 209 5879,https://www.instagram.com/zefferhof/,,Via Plose,90,,46.7009636,11.660066
2465,12151480562,node,Martl,,,,,Passeirerstraße,31,,46.8116332,11.2470417
2466,12161682439,node,Hermes,sandwich;italian,+39 0461 861577,https://www.hermessnack.it/,,,,,46.1412103,11.0856898
2467,12168139861,node,Pizzeria Ristorante Helmhotel,,+390474910103,https://www.helmhotel.com/de/pizzeria/pizzeria-restaurant.html,,,,,46.7302683,12.3217812
2468,12189590458,node,Golf Rendena,,,,,,,,46.1201371,10.757884
2469,12192635727,node,Locale tipico Sorne,,+39 0464 395371,,Sorne,Via San Carlo,8,38060,45.8062428,10.9519003
2470,12199073935,node,Buschenschank Moar Zur Viersch,regional,,https://www.moarzuviersch.com/buschenschank,,,,,46.6531575,11.5773591
2471,12199546011,node,Mahlknecht Hütte - Rifugio Molignon,,+39 0471 727912,https://www.molignon.it,,,,39040,46.5094011,11.6529218
2472,12208658828,node,Maradona,pizza,,,,,,,46.4954492,11.3456758
2473,12209161960,node,Wirtshaus St. Urban,,+390473949484,https://www.wirtshaus-st-urban.it/,,Verdins,37,,46.7129041,11.2051263
2474,12218979081,node,Bistro Lampl,,+39 0471 970066,https://lampl.it/,,,,,46.4985392,11.3762955
2475,12232848024,node,Mexico City,pizza;mexican,+39 0474 745330,https://www.mexico-city.eu/,,,,,46.7389987,12.1683546
2476,12253531775,node,Plang Farmhouse,,,,,,,,46.5687283,11.9407935
2477,12265635488,node,Hotel Lago Smeraldo,,+39 0463 831104,https://www.hotellagosmeraldo.it/,Fondo,Via Lago Smeraldo,12,38013,46.4437512,11.1417326
2478,12277252701,node,Lampl Stube,,+39 0471 706343,https://www.lamm-hotel.it/gourmet-restaurant,Kastelruth - Castelrotto,,,,46.5676755,11.559393
2479,12279573100,node,Osteria Tipica Trentina,,,,,,,,46.2963212,10.6881335
2480,12282296749,node,Seiterhof,,+39 0474 976330,http://www.seiterhof.info/restaurant.html,Toblach - Dobbiaco,,7,39034,46.7619109,12.2484086
2481,12297199759,node,Bacheralm,,,,,,,,46.5990588,11.2411822
2482,12298881620,node,ristorante Silvana,pizza;italian;coffee_shop,,,,,,,45.916812,11.0600192
2483,12327026510,node,Mia Poke,poke,,https://www.twenty.it/it/food/mia-poke/16-1584.html,,,,,46.4864126,11.3359427
2484,12329392401,node,Primavera,,,,,Romstraße - Via Roma,22,,46.6684377,11.1629098
2485,12393864533,node,Ristorante Pizzeria Rolly,italian;pizza;regional,+39 0464 553370,https://www.albergorolly.it/,Riva del Garda,Località San Tomaso,39,38066,45.9033149,10.859632
2486,12409854620,node,24 bistro,,,,,,,,46.5573538,11.7596843
2487,12430843295,node,Super G Italian Mountain Club - Campiglio,,,,,,,,46.2377942,10.817699
2488,12431036302,node,Aidin,,,https://www.pordoi.com/ristorante-aidin/menu/,,Strada del Pordoi,126,38032,46.4862345,11.8002636
2489,12452286734,node,Feines Eck'l,fine_dining,+39 0471 233025,https://www.feineseckl.com/,,,,,46.5459889,11.4594883
2490,12452286736,node,Pizzeria SchartnerAlm,pizza,+39 0471 1421292,https://www.schartneralm.info/,,,,,46.545876,11.4594742
2491,12456843777,node,Macelleria Gastronomia Bonat di Luigi Valline,d'asporto;italian,+39 0439 725292,www.macelleriabonat.com,Mezzano,Via Santa Fosca,19,38050,46.1551061,11.8069985
2492,12458925548,node,Lacus,,,,,Montiggler Straße - Via Monticolo,53,,46.4227223,11.2870924
2493,12465353823,node,Bambus,chinese;japanese,+393312511189,,,Sigmundskroner Straße - Strada Castelfirmiano,11,,46.4783566,11.2992516
2494,12471977407,node,Kayi Sushi,sushi;japanese,+39 0461 1830334,https://kayi.it/trento/,,,,,46.091762,11.106811
2495,12473686203,node,Mamesa Gourmetrestaurant,,,,,,,,46.7107417,10.5281212
2496,12480543249,node,Edy,,,https://www.facebook.com/ristopizzaedy/,,,,,46.4599385,11.7850774
2497,12534798829,node,Chalet Forst,,,,,,,,46.1501275,10.9963239
2498,12534798831,node,Ristorante Pizzeria Al picchio rosso,,,https://www.alpicchiorosso.com/,Andalo,Località Priori,3,38010,46.1787901,11.0144417
2499,12534798838,node,Baita Lovara,,,,,,,,46.1471827,10.997615
2500,12534903736,node,La tana dell'ermellino,regional,,,Cavedago,,1,38010,46.1841009,11.0130123
2501,12544166136,node,P5 Mountain Club,,+393884044447,,,,,,46.7320934,11.9626377
2502,12552276202,node,Luis Alm,regional,,https://www.luisalm.it,,Fischleintalstraße - Via Val Fiscalina,25,39030,46.6821269,12.3648291
2503,12578429304,node,AtipicO,sushi,,https://www.instagram.com/atipico.sushi/,,,,,46.0405124,10.7478375
2504,12582024400,node,Bistro Bergsteiger,,+39 0474 713003,,,,,,46.6652853,12.3542795
2505,12615794414,node,Raut Hütte,austrian,+39 347 535 1004,https://www.facebook.com/rauthuette/,,Helmeg,12,,46.7283634,12.3355465
2506,12615820007,node,Max Alm,,,,,,,,46.7310523,12.3285507
2507,12620278935,node,Virgin Pub e Pizza,,,,,,,,46.3562296,10.6906278
2508,12633165601,node,Atelier Moessmer,,+39 0474 646629,https://ateliernorbertniederkofler.com/de/,,Walther-von-der-Vogelweide-Straße - Via Walther von der Vogelweide,17,39031,46.7927391,11.9492175
2509,12638364707,node,La Ruina,,+39 0464 943086,https://la-ruina.webnode.it/,Marco,Via Varini,8,38068,45.8363792,11.0110852
2510,12673376360,node,Trattoria Bar Alpino,italian,,,,,,,46.1867893,11.2606414
2511,12720268246,node,Lucignolo Pizzeria,pizza,,,,,,,46.6641602,11.1613824
2512,12730450958,node,Dalaip dei Pape,,+39 329 1915445,https://www.agriturdalaip.it/,,,,,46.1880607,11.8746434
2513,12736619807,node,Restaurant Café Brunnenplatz,,,https://brunnenplatz.com/,,Dantestraße,2,,46.6687763,11.1737899
2514,12737104753,node,Carlos & Harmony,mexican,,,,,,,46.6645788,11.160044
2515,12737596348,node,Pasta Fresco Bistro,pasta,,,,,,,45.8850721,10.8404361
2516,12768675667,node,Jausenstation Lanzenschusterhof,regional,,,,,,,46.5955566,11.29663
2517,12827982430,node,Perbene - Burger o quasi,burger,,https://perbeneoquasi.it/perbene-burger-o-quasi/,Trento,Via Giovanni Prati,4,31822,46.0658667,11.1197438
2518,12833129939,node,Camping Restaurant Lagorai,,,,,,,,46.0888489,11.5985496
2519,12842566801,node,b.local,fine_dining,+390474835222,https://www.blocal.it,,Europastraße - Via Europa,9,39031,46.7963806,11.933902
2520,12856235499,node,Al Vicolo,pizza,+39 340 629 4386,,Borgo Valsugana,Corso Ausugum,67,38051,46.0545616,11.459362
2521,12858959896,node,Hofschank Waldlechn,,+39 348 7636505,https://www.waldlechn.it/,Ahrntal - Valle Aurina,Am Keilbach,1,39030,47.0034233,11.9747165
2522,12862101949,node,Goodfellas,,,,Trento,Via Ezio Maccani,94,31821,46.0849096,11.1135455
2523,12863424465,node,Top Stop,,,,,,,,46.8808946,11.4382143
2524,12865775525,node,Ristoro,,,,,,,,45.8546199,10.5672798
2525,12872892182,node,Baita Ciaulonch,,,,,,,,46.5828383,11.7530576
2526,12872944005,node,Osteria Corte dei Toldi,,+39 0463901038,https://www.cortedeitoldi.it/,Terzolas,Via dei Falidòni,32,38027,46.3620627,10.9255464
2527,12877305265,node,Pizza Chef Trento,pizza,+39 04611823984,,Trento,Via Antonio Gramsci,2/6,38123,46.0531234,11.1283476
2528,12877988527,node,Aida,,,,,,,,46.498862,11.3551628
2529,12878715238,node,Da Carlos,,,,,,,,46.4040501,11.3231206
2530,12884514401,node,Pizzeria Pirri,,,,,Romstraße - Via Roma,90,39014,46.6047489,11.1961519
2531,12894533131,node,Gasthaus Munter 3/4 Weg,regional,,https://restaurants.st/de/gastronomie/gasthof-dreiviertelweg-deutschnofen-p97302,Deutschnofen - Nova Ponente,Hennewinkl,9,39050,46.4024033,11.3999475
2532,12906328392,node,Guater Tropfen,,+3402625043,,,,,,46.4289799,11.4775771
2533,12917450916,node,El Tavel,,,,,,,,46.1635348,11.0028066
2534,12920706601,node,Ristorante Pizzeria 600,,+39 0464 548024,,,Via Giacomo Matteotti,94,38069,45.8730398,10.8743277
2535,12924642891,node,Ristorante Pizzeria le Fucine,italian;pizza,+390464435014,https://ristorantelefucine.metro.biz,Rovereto,Via Leonardo Da Vinci,5,38068,45.8852913,11.0299243
2536,12929097709,node,Hasen Jos,local,,,,,,,46.6719253,11.1612222
2537,12929627643,node,Seven,,,,,,,,46.6719472,11.1610613
2538,12942233430,node,zur Mühle / al Mulino,regional;pizza,+39 0471 869210,https://zur-muehle.com/,,,,,46.311314,11.3256593
2539,12954039824,node,Kradorfer Alm,regional,,https://www.kradorferhof.it/almhuette-gsiesertal.html,,,,,46.86995,12.2503988
2540,12956472931,node,Hotel Peter,,+39 0471 615143,https://www.hotel-peter.it/,,,,,46.3970488,11.3888478
2541,12964715376,node,Ristorante Villaggio,italian;regional;pizza;ice_cream,+39 347 6690211,https://www.ristorantevillaggio.it/,,,,,46.2485068,11.3468519
2542,12999945447,node,Drei-Zinnenblick,italian,,http://www.hoteltrecime.com,,,,,46.6413657,12.231671
2543,12999964275,node,Gasthaus Trattoria Mösslhof,regional,+390474748671,,Prags - Braies,Sankt Veit - Via San Vito,15,39030,46.7172219,12.10679
2544,13004343877,node,Öttenbacher Alm - Malga Öttenbach,regional,,,,,,,46.6693509,11.3093693
2545,13009445957,node,Oberholz Hütte,,,https://www.oberholz.com/,,,,,46.3716402,11.5425777
2546,13011660550,node,Le peze,pizza,,,,,,,46.1438101,11.7985195
2547,13013951445,node,Luminis food & wine,italian,,https://www.schennaresort.com/gourmethotel-meran/restaurant-luminis,Schenna - Scena,Alte Straße - Strada Vecchia,14/2,39017,46.6762038,11.187995
2548,13015479802,node,Marions Grillstube,,,,,,,,46.4299004,11.5408398
2549,13015682019,node,Fooda,asian,,,,,,,46.6725749,11.1580215
2550,13016236452,node,Volée Bistrò,bistro;italian,+39 0461 1830382,https://voleebistrot.it/,,Via 8 Marzo,19,31821,46.103651,11.114801
2551,13037000565,node,Ladestatt by Wild und Würzig,coffee_shop;breakfast;burger;salad,+39 393 235 5744,https://www.wild-wuerzig.com/c/ladestatt/,Natz-Schabs - Naz-Sciaves,Ladestatt,1,39040,46.7696503,11.6554248
2552,13049090058,node,Restaurant Hotel Goldknopf - Ristorante Hotel Goldknopf,,,,,,,,46.5213285,11.6386387
2553,13049782317,node,Ristorante Pizzeria Beatrice,,+39 0473 447448,http://www.pizzeriabeatrice.com/,Meran - Merano,Meinhardstraße - Via Mainardo,192,39012,46.6747771,11.1496093
2554,13050114104,node,Restaurant Lamp,mensa,+390474773370,https://restaurantlamp.it/,,,,,46.7655322,12.0333363
2555,13051113815,node,Ristorante al Vecchio Mulino,seafood;pizza;italian,,,Vezzano,Località Naran,1,38096,46.0769676,11.0194654
2556,13058062500,node,Barduskeller,regional;burger;coffee_shop,+39 0471 817524,https://www.barduskeller.it/,Kurtinig an der Weinstraße - Cortina sulla Strada del Vino,Goetheplatz - Piazza Goethe,4,39040,46.2685739,11.2213562
2557,13060043168,node,La vecchia cantina,,+39 0461 860428,https://www.lavecchiacantinacovelo.it/,Covelo,via Villa Alta,14A,38096,46.0983153,11.0186365
2558,13061854094,node,Umami,fusion;pizza;sushi,,,,,,,46.7792861,11.9376126
2559,13062134063,node,Wirtshof,,,,,,,,46.789718,11.9941723
2560,13069305452,node,Pizza Point,pizza,+39 0474 496557,,Olang - Valdaora,Dorfstraße - Via del Borgo,4,39030,46.7583261,12.0405913
2561,13070415917,node,Il gallo cedrone,,,,,,,,46.2350452,10.824322
2562,13087571082,node,Ristorante Pizzeria Tobia,pizza;regional,,,,,,,45.9397688,11.2632915
2563,13087662884,node,Hotel Mondschein,regional,+39 0474 710 322,https://www.hotelmondschein.com/,Sexten - Sesto,Dolomitenstraße - Via Dolomiti,5,39030,46.7022103,12.3499966
2564,13089434401,node,Pizzeria Mendola,,,,,,,,46.4179686,11.2060846
2565,13096495693,node,'L Bartoleto,,,,,,,,46.3108536,11.6011891
2566,13096519404,node,La Situa dei Ladins,italian;pizza,,,,,,,46.4754175,11.7726374
2567,13097667907,node,Pizza House,pizza,,,,,,,46.3099023,11.6020899
2568,13103849611,node,Tajmahal,indian;pizza,,,Borgo Valsugana,Largo Carlo Dordi,9,38051,46.0539943,11.4566546
2569,13107063327,node,Sushi Ferdy,sushi,,,,,,,46.6316414,10.9173323
2570,13112392765,node,Pizzeria Antigo,,,,,,,,46.5288815,11.407813
2571,13112980507,node,Kirchsteiger,regional,,,Sankt Walburg,Sankt Walburg,179,39016,46.5514899,11.0069191
2572,13121124701,node,Burger bistrò 2.0,burger;friture;hotdog;sandwich,+393492186495,https://facebook.com/burgerbistro2.0/,,Via Giuseppe Garibaldi,18,38054,46.1770619,11.8301676
2573,13124802366,node,Malga Cengledino,,,,,,,,46.0439928,10.6801227
2574,13147971298,node,Gasthof Faust,german;italian;pizza,,,,,,,46.5053663,11.4670584
2575,13152675103,node,Plattkofelhütte Rifugio Sasso Piatto,,,,,,,,46.5044487,11.7007133
2576,13159428231,node,Para Todos,mexican,,,,,,,46.0714793,11.1248664
2577,13160547380,node,A Bella Napoli,pizza,,,,,,,46.0666002,11.5234948
2578,13168231681,node,Chalet Val Genova,italian,,,,,,,46.1739206,10.744299
2579,13171769673,node,Erica,regional;italian;pizza,+39 0465 734400,,,,,,46.0860614,10.9090955
2580,13207027823,node,Locanda Elisa,,,,,,,,46.3251441,10.8751693
2581,13208844936,node,Sprechenstein,,+39 351 888 70 86,https://www.sprechenstein.it/,,,,,46.8845187,11.4566427
