restaurantId,osmId,name,cuisine,phone,website,municipality,address,postcode,nearResort,distanceToResort_km,latitude,longitude
2439,12047508569,BIS TRO by Backificio,italian_pizza,+39 333 141 2490,https://bistrobybackificio.com/,,Passerpromenade - Passeggiata Lungo Passirio 60d,39012,Falzeben 2,7.2,46.6700209,11.1586028
2440,12047950434,Alchimia del Gusto,pizza;italian,+39 351 409 1945,,,Via alla Veduta 10,31821,3-Tre Vaneze,6.5,46.0758489,11.1445327
2441,12049958354,Kusk La Locanda,,,,,,,Ski Area Alpe Lusia,5.1,46.3748962,11.6583763
2442,12056738271,Pizzeria Goldenes Rössl,pizza,+39 0472 835152,https://badhaus.it/,Brixen - Bressanone,Brennerstraße - Via Brennero 3a,39042,Brixen Plose - Plose di Bressanone,5.7,46.7195841,11.6558774
2443,12057106824,Heualm,,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,1.4,46.5354151,11.6426522
2444,12061001018,La Movida,,,,Mori,Via del Garda 85,38065,Campeggio,8.2,45.853213,10.9678279
2445,12062816168,Kebab Pizza Fortezza,kebab;pizza,+393208307446,,Franzensfeste - Fortezza,Brennerstraße - Via Brennero 5,39045,27,4.4,46.7871225,11.6120578
2446,12065984040,Taverna al gufo,,,,,,,Folgaria,3.4,45.9145021,11.1756928
2447,12066038201,La Tana,,,,,,,Campiglio Dolomiti di Brenta,1.9,46.229501,10.8269992
2448,12068758610,La Doga,italian;pizza,+39 0439 763959,https://www.ladogagourmet.it/,Fiera di Primiero,Via Giuseppe Garibaldi 27,,San Martino di Castrozza,9.0,46.177253,11.8302348
2449,12070335205,Cappelletti,pizza,+39 0464 765386,,Folgaria,Via del Parco 55,38064,Folgaria,4.7,45.91977,11.1613071
2450,12076555560,Frischhh,,,,,,,Campiglio Dolomiti di Brenta,1.8,46.2320389,10.8276879
2451,12077527469,RivaMia,italian,,,,Viale Dante Alighieri 49,38066,Centro Sci di Fondo Chinaec,9.3,45.8865014,10.8407439
2452,12084031000,Malga Zochi,regional,,,,,,Lait primi passi 1-2,0.5,45.9639724,11.3138141
2453,12084033843,Malga Melegna Zonta,,,,,,,Centro Fondo Passo Coe,1.3,45.8663017,11.2286406
2454,12112765937,Malga San Giovanni al Monte,,,https://www.ristorantemalgasangiovanni.it,Arco,Località S. Giovanni 1,38062,Centro Sci di Fondo Chinaec,12.8,45.9725228,10.8894541
2455,12119920740,Obermoserhof,,+39 0472 855 215,https://www.obermoserhof.it/,,,,Brixen Plose - Plose di Bressanone,8.8,46.6809256,11.5996666
2456,12138461742,Gadthof Post Albergo,,,,,,,Mittager 1 - Catino 1,6.5,46.6435331,11.3569212
2457,12141677535,Malga Cime,,+393477464009,,,,,Brentonico,8.8,45.7036873,10.9602783
2458,12144419712,Pizza Viva,pizza,+390472694343,https://www.pizza-viva.it/,Sterzing - Vipiteno,Michael-Gaismair-Siedlung - Rione Michael Gaismair 2,39049,Rosskopf,2.4,46.8911624,11.4292389
2459,12144489173,Bar Trattoria Cescatti,,,,Tierno,Via Sant'Agnese,38065,Campeggio,7.8,45.8454306,10.977686
2460,12144657831,Caffé Happy Bistro,pizza,+39 059 91330,,,F. Petrarca-Straße - Via F. Petrarca 7,,Falzeben 2,7.2,46.6661899,11.1596189
2461,12146108937,Unterkronsbichl,,,https://www.unterkronsbichl.it/,,,,Falzeben 2,9.3,46.6933369,11.1322712
2462,12146327657,Salotto Amor,italian,,,,,,Latemar Dolomites,5.8,46.3117006,11.6024665
2463,12146356989,Pizzeria l'incontro,pizza,,,,,,Latemar Dolomites,5.5,46.3142056,11.6012705
2464,12147808283,Herta's Hofladen -  Hofschenke Zefferhof,,+39 329 209 5879,https://www.instagram.com/zefferhof/,,Via Plose 90,,Brixen Plose - Plose di Bressanone,4.4,46.7009636,11.660066
2465,12151480562,Martl,,,,,Passeirerstraße 31,,Saxner II,4.8,46.8116332,11.2470417
2466,12161682439,Hermes,sandwich;italian,+39 0461 861577,https://www.hermessnack.it/,,,,Nuvola Rossa,3.4,46.1412103,11.0856898
2467,12168139861,Pizzeria Ristorante Helmhotel,,+390474910103,https://www.helmhotel.com/de/pizzeria/pizzeria-restaurant.html,,,,Drei Zinnen - Tre Cime,7.1,46.7302683,12.3217812
2468,12189590458,Golf Rendena,,,,,,,Skiweg Fossadei - Cioca 2,6.6,46.1201371,10.757884
2469,12192635727,Locale tipico Sorne,,+39 0464 395371,,Sorne,Via San Carlo 8,38060,Campeggio,3.1,45.8062428,10.9519003
2470,12199073935,Buschenschank Moar Zur Viersch,regional,,https://www.moarzuviersch.com/buschenschank,,,,Loipe Panider Sattel - Pista Passo Pinei,8.9,46.6531575,11.5773591
2471,12199546011,Mahlknecht Hütte - Rifugio Molignon,,+39 0471 727912,https://www.molignon.it,,,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,4.1,46.5094011,11.6529218
2472,12208658828,Maradona,pizza,,,,,,Petersberg - Monte San Pietro,11.8,46.4954492,11.3456758
2473,12209161960,Wirtshaus St. Urban,,+390473949484,https://www.wirtshaus-st-urban.it/,,Verdins 37,,Falzeben 2,5.4,46.7129041,11.2051263
2474,12218979081,Bistro Lampl,,+39 0471 970066,https://lampl.it/,,,,Deutschnofen - Nova Ponente,11.7,46.4985392,11.3762955
2475,12232848024,Mexico City,pizza;mexican,+39 0474 745330,https://www.mexico-city.eu/,,,,Gsieser Tal,7.7,46.7389987,12.1683546
2476,12253531775,Plang Farmhouse,,,,,,,Dolomiti Superski,2.6,46.5687283,11.9407935
2477,12265635488,Hotel Lago Smeraldo,,+39 0463 831104,https://www.hotellagosmeraldo.it/,Fondo,Via Lago Smeraldo 12,38013,,,46.4437512,11.1417326
2478,12277252701,Lampl Stube,,+39 0471 706343,https://www.lamm-hotel.it/gourmet-restaurant,Kastelruth - Castelrotto,,,Loipe Panider Sattel - Pista Passo Pinei,4.7,46.5676755,11.559393
2479,12279573100,Osteria Tipica Trentina,,,,,,,Noleggio Sci Peio dai Maestri,6.9,46.2963212,10.6881335
2480,12282296749,Seiterhof,,+39 0474 976330,http://www.seiterhof.info/restaurant.html,Toblach - Dobbiaco,7,39034,Gsieser Tal,7.6,46.7619109,12.2484086
2481,12297199759,Bacheralm,,,,,,,Falzeben 2,8.6,46.5990588,11.2411822
2482,12298881620,ristorante Silvana,pizza;italian;coffee_shop,,,,,,Folgaria,11.9,45.916812,11.0600192
2483,12327026510,Mia Poke,poke,,https://www.twenty.it/it/food/mia-poke/16-1584.html,,,,Petersberg - Monte San Pietro,11.1,46.4864126,11.3359427
2484,12329392401,Primavera,,,,,Romstraße - Via Roma 22,,Falzeben 2,6.9,46.6684377,11.1629098
2485,12393864533,Ristorante Pizzeria Rolly,italian;pizza;regional,+39 0464 553370,https://www.albergorolly.it/,Riva del Garda,Località San Tomaso 39,38066,Centro Sci di Fondo Chinaec,9.9,45.9033149,10.859632
2486,12409854620,24 bistro,,,,,,,Sport Schenk,0.4,46.5573538,11.7596843
2487,12430843295,Super G Italian Mountain Club - Campiglio,,,,,,,Campiglio Dolomiti di Brenta,2.5,46.2377942,10.817699
2488,12431036302,Aidin,,,https://www.pordoi.com/ristorante-aidin/menu/,,Strada del Pordoi 126,38032,Belvedere - Col Rodella - Passo Pordoi,1.3,46.4862345,11.8002636
2489,12452286734,Feines Eck'l,fine_dining,+39 0471 233025,https://www.feineseckl.com/,,,,Loipe Panider Sattel - Pista Passo Pinei,12.7,46.5459889,11.4594883
2490,12452286736,Pizzeria SchartnerAlm,pizza,+39 0471 1421292,https://www.schartneralm.info/,,,,Loipe Panider Sattel - Pista Passo Pinei,12.7,46.545876,11.4594742
2491,12456843777,Macelleria Gastronomia Bonat di Luigi Valline,d'asporto;italian,+39 0439 725292,www.macelleriabonat.com,Mezzano,Via Santa Fosca 19,38050,San Martino di Castrozza,11.1,46.1551061,11.8069985
2492,12458925548,Lacus,,,,,Montiggler Straße - Via Monticolo 53,,Petersberg - Monte San Pietro,8.4,46.4227223,11.2870924
2493,12465353823,Bambus,chinese;japanese,+393312511189,,,Sigmundskroner Straße - Strada Castelfirmiano 11,,Petersberg - Monte San Pietro,11.7,46.4783566,11.2992516
2494,12471977407,Kayi Sushi,sushi;japanese,+39 0461 1830334,https://kayi.it/trento/,,,,3-Tre Vaneze,5.6,46.091762,11.106811
2495,12473686203,Mamesa Gourmetrestaurant,,,,,,,Watles - Vatles,2.4,46.7107417,10.5281212
2496,12480543249,Edy,,,https://www.facebook.com/ristopizzaedy/,,,,Belvedere - Col Rodella - Passo Pordoi,2.5,46.4599385,11.7850774
2497,12534798829,Chalet Forst,,,,,,,Paganella 2,0.7,46.1501275,10.9963239
2498,12534798831,Ristorante Pizzeria Al picchio rosso,,,https://www.alpicchiorosso.com/,Andalo,Località Priori 3,38010,Rindole,2.0,46.1787901,11.0144417
2499,12534798838,Baita Lovara,,,,,,,Paganella 2,0.4,46.1471827,10.997615
2500,12534903736,La tana dell'ermellino,regional,,,Cavedago,1,38010,Rindole,2.6,46.1841009,11.0130123
2501,12544166136,P5 Mountain Club,,+393884044447,,,,,Kronplatz - Plan de Corones,4.8,46.7320934,11.9626377
2502,12552276202,Luis Alm,regional,,https://www.luisalm.it,,Fischleintalstraße - Via Val Fiscalina 25,39030,Drei Zinnen - Tre Cime,3.9,46.6821269,12.3648291
2503,12578429304,AtipicO,sushi,,https://www.instagram.com/atipico.sushi/,,,,Pista 1 (SX),1.8,46.0405124,10.7478375
2504,12582024400,Bistro Bergsteiger,,+39 0474 713003,,,,,Drei Zinnen - Tre Cime,2.7,46.6652853,12.3542795
2505,12615794414,Raut Hütte,austrian,+39 347 535 1004,https://www.facebook.com/rauthuette/,,Helmeg 12,,Drei Zinnen - Tre Cime,7.0,46.7283634,12.3355465
2506,12615820007,Max Alm,,,,,,,Drei Zinnen - Tre Cime,7.2,46.7310523,12.3285507
2507,12620278935,Virgin Pub e Pizza,,,,,,,Noleggio Sci Peio dai Maestri,2.1,46.3562296,10.6906278
2508,12633165601,Atelier Moessmer,,+39 0474 646629,https://ateliernorbertniederkofler.com/de/,,Walther-von-der-Vogelweide-Straße - Via Walther von der Vogelweide 17,39031,Kronplatz - Plan de Corones,2.3,46.7927391,11.9492175
2509,12638364707,La Ruina,,+39 0464 943086,https://la-ruina.webnode.it/,Marco,Via Varini 8,38068,Campeggio,8.8,45.8363792,11.0110852
2510,12673376360,Trattoria Bar Alpino,italian,,,,,,Pradis_ci,4.2,46.1867893,11.2606414
2511,12720268246,Lucignolo Pizzeria,pizza,,,,,,Falzeben 2,7.1,46.6641602,11.1613824
2512,12730450958,Dalaip dei Pape,,+39 329 1915445,https://www.agriturdalaip.it/,,,,San Martino di Castrozza,9.7,46.1880607,11.8746434
2513,12736619807,Restaurant Café Brunnenplatz,,,https://brunnenplatz.com/,,Dantestraße 2,,Falzeben 2,6.0,46.6687763,11.1737899
2514,12737104753,Carlos & Harmony,mexican,,,,,,Falzeben 2,7.2,46.6645788,11.160044
2515,12737596348,Pasta Fresco Bistro,pasta,,,,,,Centro Sci di Fondo Chinaec,9.4,45.8850721,10.8404361
2516,12768675667,Jausenstation Lanzenschusterhof,regional,,,,,,Meran 2000,9.6,46.5955566,11.29663
2517,12827982430,Perbene - Burger o quasi,burger,,https://perbeneoquasi.it/perbene-burger-o-quasi/,Trento,Via Giovanni Prati 4,31822,3-Tre Vaneze,4.3,46.0658667,11.1197438
2518,12833129939,Camping Restaurant Lagorai,,,,,,,Ski Revolution,5.6,46.0888489,11.5985496
2519,12842566801,b.local,fine_dining,+390474835222,https://www.blocal.it,,Europastraße - Via Europa 9,39031,Kronplatz - Plan de Corones,2.7,46.7963806,11.933902
2520,12856235499,Al Vicolo,pizza,+39 340 629 4386,,Borgo Valsugana,Corso Ausugum 67,38051,Sci Club Valcampelle ASD,3.8,46.0545616,11.459362
2521,12858959896,Hofschank Waldlechn,,+39 348 7636505,https://www.waldlechn.it/,Ahrntal - Valle Aurina,Am Keilbach 1,39030,Klausberg - Monte Chiusetta,2.8,47.0034233,11.9747165
2522,12862101949,Goodfellas,,,,Trento,Via Ezio Maccani 94,31821,3-Tre Vaneze,5.3,46.0849096,11.1135455
2523,12863424465,Top Stop,,,,,,,Rosskopf,3.7,46.8808946,11.4382143
2524,12865775525,Ristoro,,,,,,,,,45.8546199,10.5672798
2525,12872892182,Baita Ciaulonch,,,,,,,Centro di fondo Vallunga,2.8,46.5828383,11.7530576
2526,12872944005,Osteria Corte dei Toldi,,+39 0463901038,https://www.cortedeitoldi.it/,Terzolas,Via dei Falidòni 32,38027,Folgarida-Marilleva,10.3,46.3620627,10.9255464
2527,12877305265,Pizza Chef Trento,pizza,+39 04611823984,,Trento,Via Antonio Gramsci 2/6,38123,3-Tre Vaneze,4.6,46.0531234,11.1283476
2528,12877988527,Aida,,,,,,,Petersberg - Monte San Pietro,12.0,46.498862,11.3551628
2529,12878715238,Da Carlos,,,,,,,Petersberg - Monte San Pietro,5.1,46.4040501,11.3231206
2530,12884514401,Pizzeria Pirri,,,,,Romstraße - Via Roma 90,39014,Falzeben 2,9.0,46.6047489,11.1961519
2531,12894533131,Gasthaus Munter 3/4 Weg,regional,,https://restaurants.st/de/gastronomie/gasthof-dreiviertelweg-deutschnofen-p97302,Deutschnofen - Nova Ponente,Hennewinkl 9,39050,Petersberg - Monte San Pietro,1.4,46.4024033,11.3999475
2532,12906328392,Guater Tropfen,,+3402625043,,,,,Deutschnofen - Nova Ponente,3.9,46.4289799,11.4775771
2533,12917450916,El Tavel,,,,,,,Laghet,0.3,46.1635348,11.0028066
2534,12920706601,Ristorante Pizzeria 600,,+39 0464 548024,,,Via Giacomo Matteotti 94,38069,Campeggio,10.4,45.8730398,10.8743277
2535,12924642891,Ristorante Pizzeria le Fucine,italian;pizza,+390464435014,https://ristorantelefucine.metro.biz,Rovereto,Via Leonardo Da Vinci 5,38068,Campeggio,13.7,45.8852913,11.0299243
2536,12929097709,Hasen Jos,local,,,,,,Falzeben 2,7.0,46.6719253,11.1612222
2537,12929627643,Seven,,,,,,,Falzeben 2,7.0,46.6719472,11.1610613
2538,12942233430,zur Mühle / al Mulino,regional;pizza,+39 0471 869210,https://zur-muehle.com/,,,,Jochgrimm,10.0,46.311314,11.3256593
2539,12954039824,Kradorfer Alm,regional,,https://www.kradorferhof.it/almhuette-gsiesertal.html,,,,Gsieser Tal,8.9,46.86995,12.2503988
2540,12956472931,Hotel Peter,,+39 0471 615143,https://www.hotel-peter.it/,,,,Petersberg - Monte San Pietro,0.4,46.3970488,11.3888478
2541,12964715376,Ristorante Villaggio,italian;regional;pizza;ice_cream,+39 347 6690211,https://www.ristorantevillaggio.it/,,,,Alpe Cermis,10.7,46.2485068,11.3468519
2542,12999945447,Drei-Zinnenblick,italian,,http://www.hoteltrecime.com,,,,Drei Zinnen - Tre Cime,7.2,46.6413657,12.231671
2543,12999964275,Gasthaus Trattoria Mösslhof,regional,+390474748671,,Prags - Braies,Sankt Veit - Via San Vito 15,39030,Gsieser Tal,11.4,46.7172219,12.10679
2544,13004343877,Öttenbacher Alm - Malga Öttenbach,regional,,,,,,Mittager 1 - Catino 1,1.9,46.6693509,11.3093693
2545,13009445957,Oberholz Hütte,,,https://www.oberholz.com/,,,,Variante Oberholz,0.5,46.3716402,11.5425777
2546,13011660550,Le peze,pizza,,,,,,Ski Revolution,11.1,46.1438101,11.7985195
2547,13013951445,Luminis food & wine,italian,,https://www.schennaresort.com/gourmethotel-meran/restaurant-luminis,Schenna - Scena,Alte Straße - Strada Vecchia 14/2,39017,Falzeben 2,4.9,46.6762038,11.187995
2548,13015479802,Marions Grillstube,,,,,,,24 Laurin I,2.9,46.4299004,11.5408398
2549,13015682019,Fooda,asian,,,,,,Falzeben 2,7.2,46.6725749,11.1580215
2550,13016236452,Volée Bistrò,bistro;italian,+39 0461 1830382,https://voleebistrot.it/,,Via 8 Marzo 19,31821,3-Tre Vaneze,7.1,46.103651,11.114801
2551,13037000565,Ladestatt by Wild und Würzig,coffee_shop;breakfast;burger;salad,+39 393 235 5744,https://www.wild-wuerzig.com/c/ladestatt/,Natz-Schabs - Naz-Sciaves,Ladestatt 1,39040,27,4.7,46.7696503,11.6554248
2552,13049090058,Restaurant Hotel Goldknopf - Ristorante Hotel Goldknopf,,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,2.4,46.5213285,11.6386387
2553,13049782317,Ristorante Pizzeria Beatrice,,+39 0473 447448,http://www.pizzeriabeatrice.com/,Meran - Merano,Meinhardstraße - Via Mainardo 192,39012,Falzeben 2,7.8,46.6747771,11.1496093
2554,13050114104,Restaurant Lamp,mensa,+390474773370,https://restaurantlamp.it/,,,,Kronplatz - Plan de Corones,7.1,46.7655322,12.0333363
2555,13051113815,Ristorante al Vecchio Mulino,seafood;pizza;italian,,,Vezzano,Località Naran 1,38096,Pinot,5.0,46.0769676,11.0194654
2556,13058062500,Barduskeller,regional;burger;coffee_shop,+39 0471 817524,https://www.barduskeller.it/,Kurtinig an der Weinstraße - Cortina sulla Strada del Vino,Goetheplatz - Piazza Goethe 4,39040,Pradis_ci,13.7,46.2685739,11.2213562
2557,13060043168,La vecchia cantina,,+39 0461 860428,https://www.lavecchiacantinacovelo.it/,Covelo,via Villa Alta 14A,38096,Sant'Antonio 2,4.5,46.0983153,11.0186365
2558,13061854094,Umami,fusion;pizza;sushi,,,,,,Kronplatz - Plan de Corones,0.8,46.7792861,11.9376126
2559,13062134063,Wirtshof,,,,,,,Kronplatz - Plan de Corones,4.5,46.789718,11.9941723
2560,13069305452,Pizza Point,pizza,+39 0474 496557,,Olang - Valdaora,Dorfstraße - Via del Borgo 4,39030,Kronplatz - Plan de Corones,7.7,46.7583261,12.0405913
2561,13070415917,Il gallo cedrone,,,,,,,Campiglio Dolomiti di Brenta,2.0,46.2350452,10.824322
2562,13087571082,Ristorante Pizzeria Tobia,pizza;regional,,,,,,Tablat,1.2,45.9397688,11.2632915
2563,13087662884,Hotel Mondschein,regional,+39 0474 710 322,https://www.hotelmondschein.com/,Sexten - Sesto,Dolomitenstraße - Via Dolomiti 5,39030,Drei Zinnen - Tre Cime,4.6,46.7022103,12.3499966
2564,13089434401,Pizzeria Mendola,,,,,,,Petersberg - Monte San Pietro,14.2,46.4179686,11.2060846
2565,13096495693,'L Bartoleto,,,,,,,Latemar Dolomites,5.8,46.3108536,11.6011891
2566,13096519404,La Situa dei Ladins,italian;pizza,,,,,,Belvedere - Col Rodella - Passo Pordoi,1.1,46.4754175,11.7726374
2567,13097667907,Pizza House,pizza,,,,,,Latemar Dolomites,6.0,46.3099023,11.6020899
2568,13103849611,Tajmahal,indian;pizza,,,Borgo Valsugana,Largo Carlo Dordi 9,38051,Sci Club Valcampelle ASD,4.0,46.0539943,11.4566546
2569,13107063327,Sushi Ferdy,sushi,,,,,,Schwemmalm,10.6,46.6316414,10.9173323
2570,13112392765,Pizzeria Antigo,,,,,,,Deutschnofen - Nova Ponente,14.2,46.5288815,11.407813
2571,13112980507,Kirchsteiger,regional,,,Sankt Walburg,Sankt Walburg 179,39016,Schwemmalm,6.1,46.5514899,11.0069191
2572,13121124701,Burger bistrò 2.0,burger;friture;hotdog;sandwich,+393492186495,https://facebook.com/burgerbistro2.0/,,Via Giuseppe Garibaldi 18,38054,San Martino di Castrozza,9.0,46.1770619,11.8301676
2573,13124802366,Malga Cengledino,,,,,,,Pista 1 (SX),4.4,46.0439928,10.6801227
2574,13147971298,Gasthof Faust,german;italian;pizza,,,,,,24 Laurin I,11.2,46.5053663,11.4670584
2575,13152675103,Plattkofelhütte Rifugio Sasso Piatto,,,,,,,Val di Fassa,5.5,46.5044487,11.7007133
2576,13159428231,Para Todos,mexican,,,,,,3-Tre Vaneze,5.0,46.0714793,11.1248664
2577,13160547380,A Bella Napoli,pizza,,,,,,Sci Club Valcampelle ASD,1.3,46.0666002,11.5234948
2578,13168231681,Chalet Val Genova,italian,,,,,,Pinzolo,3.6,46.1739206,10.744299
2579,13171769673,Erica,regional;italian;pizza,+39 0465 734400,,,,,Paganella 2,9.8,46.0860614,10.9090955
2580,13207027823,Locanda Elisa,,,,,,,Folgarida-Marilleva,4.7,46.3251441,10.8751693
2581,13208844936,Sprechenstein,,+39 351 888 70 86,https://www.sprechenstein.it/,,,,Rosskopf,4.5,46.8845187,11.4566427
2582,13236853522,Gampen-Kuhalm,regional,,,,,,Pfelders Ski Resort,8.6,46.7109821,11.1002472
2583,13261630812,Corso,,,,,,,Kronplatz - Plan de Corones,2.6,46.796015,11.9374258
2584,13269834958,IKI EXPERIENCE,ramen;sushi,,https://ikiexperience.it/,Bolzano - Bozen,Via della Rena - Raingasse 3c,39100,Petersberg - Monte San Pietro,11.9,46.4983062,11.3565576
2585,13283695637,Pizzeria Les Arcs,pizza,,,,,,Pista 1 (SX),8.2,46.1020756,10.7380223
2586,13287818219,Pizzeria Carè Alto,pizza,,,,,,Pista 1 (SX),7.6,46.0975401,10.7332633
2587,13289270020,Jalal,indian,+39 0471 237806,,,,,Petersberg - Monte San Pietro,12.1,46.500075,11.3551979
2588,13291274214,Ristorante Pizzeria Al Cavalletto,,+39 0461531024,https://www.ristorantecavalletto.it/,Pergine Valsugana,Via Generale Giuseppe Pennella 15,38057,Pradis_ci,11.2,46.0605075,11.2393412
2589,13294690824,Bierhaus Trento Ristorante & Birra,,,https://bierhaustrento.it/,,,,3-Tre Vaneze,4.5,46.0654083,11.1226101
2590,13297301716,La Prosciutteria,,,,,Piazza Adamo d'Arogno 1,31822,3-Tre Vaneze,4.5,46.0667082,11.1220932
2591,13316126174,MIC Ramen Trento,ramen,,,,,,3-Tre Vaneze,4.4,46.0678902,11.1185965
2592,13320027801,La Cantina,,,,,Via Salé 8,38123,3-Tre Vaneze,6.5,46.0619602,11.1514911
2593,13339238165,L'è Bon,,,,,Piazza Santa Maria Maggiore 24,31822,3-Tre Vaneze,4.5,46.0684245,11.1197198
2594,13352898314,Ristorante Pizzeria 4 Stagioni,,+390461987031,https://www.quattrostagionisrl.it/,,Via San Vito 36,31821,3-Tre Vaneze,6.0,46.0752837,11.1378391
2595,13355786349,Augurio,,,,,,,3-Tre Vaneze,4.9,46.0681075,11.1266775
2596,13355910655,Tilia the Place,,,,,,,Petersberg - Monte San Pietro,4.0,46.3637135,11.3576883
2597,13357303106,Meridiane - Bistrot Pizzeria,,,,,,,Folgarida-Marilleva,6.6,46.337774,10.8926178
2598,13391490265,ZINT Hostaria,,+393520773009,,,Via del Moléta 13,,Ski Revolution,7.5,46.0556997,11.6157708
2599,13395663274,Al Dosarel,italian;regional,,,,,,,,46.4185754,11.1273104
2600,13417735669,Alpe Bellaria,,,,,,,3-Tre Vaneze,2.0,46.0651514,11.0804196
2601,13418825565,Zur Mühle,chinese;pizza,,,,,,Petersberg - Monte San Pietro,8.6,46.3485756,11.2973884
2602,13428193441,Sport Alm Ristorante & Bistrò,,,,,,,Obereggen,0.1,46.3842078,11.5264834
2603,13432036440,Ristorante Pizzeria Happy Days,italian;regional;pizza;fish,+39 0461 548000,,,,,Le Stock,7.7,46.0156356,11.2342446
2604,13438271593,Velù,,,,,,,Val Gardena,1.2,46.5584847,11.726259
2605,13444981501,Risto3 - Ristorante Self Via Maccani,,,https://risto3.it/it/ristoranti/ristoranti-e-menu/via-maccani-trento/,,Via Ezio Maccani 128,31821,3-Tre Vaneze,5.5,46.0890793,11.1097803
